0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,name,HOG
Homo_sapiens_HSAP001870_BIRC2_Survivin,ATTCE03041,32.51,243,110,2,184,372,45,287,4.08e-34,141.0,Survivin,,Survivin,HOG:0393988.2b.1a.3b.2a,Survivin,HOG:0393988.2b.1a.3b.2a,Survivin,HOG:0362141.4b,Survivin,HOG:0393988.2b.1a.3b.2a
Homo_sapiens_HSAP001870_BIRC2_Survivin,ATTCE03041,29.096999999999998,299,193,9,1,293,1,286,1.0800000000000001e-27,122.0,Survivin,,Survivin,HOG:0393988.2b.1a.3b.2a,Survivin,HOG:0393988.2b.1a.3b.2a,Survivin,HOG:0362141.4b,Survivin,HOG:0393988.2b.1a.3b.2a
Homo_sapiens_HSAP001870_BIRC2_Survivin,ATTCE03041,38.961,77,46,1,263,339,39,114,1.0300000000000002e-09,68.9,Survivin,,Survivin,HOG:0393988.2b.1a.3b.2a,Survivin,HOG:0393988.2b.1a.3b.2a,Survivin,HOG:0362141.4b,Survivin,HOG:0393988.2b.1a.3b.2a
Homo_sapiens_HSAP001870_BIRC2_Survivin,ATTCE03041,43.396,53,30,0,566,618,335,387,4.75e-08,63.5,Survivin,,Survivin,HOG:0393988.2b.1a.3b.2a,Survivin,HOG:0393988.2b.1a.3b.2a,Survivin,HOG:0362141.4b,Survivin,HOG:0393988.2b.1a.3b.2a
Homo_sapiens_HSAP001870_BIRC2_Survivin,CRAGI16384,36.19,210,87,4,187,349,22,231,1.2300000000000001e-33,139.0,Survivin,,Survivin,HOG:0393988.2b.1b.4c.4b,Survivin,HOG:0393988.2b.1b.4c.4b,Survivin,HOG:0456204.2b.1b.2a,Survivin,HOG:0393988.2b.1b.4c.4b
Homo_sapiens_HSAP001870_BIRC2_Survivin,CRAGI16384,34.783,207,122,6,49,251,22,219,1.5699999999999999e-29,127.0,Survivin,,Survivin,HOG:0393988.2b.1b.4c.4b,Survivin,HOG:0393988.2b.1b.4c.4b,Survivin,HOG:0456204.2b.1b.2a,Survivin,HOG:0393988.2b.1b.4c.4b
Homo_sapiens_HSAP001870_BIRC2_Survivin,CRAGI16384,47.458,59,31,0,560,618,292,350,1.15e-10,71.2,Survivin,,Survivin,HOG:0393988.2b.1b.4c.4b,Survivin,HOG:0393988.2b.1b.4c.4b,Survivin,HOG:0456204.2b.1b.2a,Survivin,HOG:0393988.2b.1b.4c.4b
Homo_sapiens_HSAP001870_BIRC2_Survivin,CRAGI16384,34.722,72,47,0,43,114,148,219,1.33e-07,62.0,Survivin,,Survivin,HOG:0393988.2b.1b.4c.4b,Survivin,HOG:0393988.2b.1b.4c.4b,Survivin,HOG:0456204.2b.1b.2a,Survivin,HOG:0393988.2b.1b.4c.4b
Homo_sapiens_HSAP001870_BIRC2_Survivin,ATTCE03053,34.259,216,95,2,184,352,42,257,1.87e-33,135.0,Survivin,,Survivin,HOG:0301856.1c,Survivin,HOG:0301856.1c,Survivin,HOG:0341300.1b,Survivin,HOG:0301856.1c
Homo_sapiens_HSAP001870_BIRC2_Survivin,ATTCE03053,33.81,210,130,5,43,250,39,241,3.4700000000000004e-23,106.0,Survivin,,Survivin,HOG:0301856.1c,Survivin,HOG:0301856.1c,Survivin,HOG:0341300.1b,Survivin,HOG:0301856.1c
Homo_sapiens_HSAP001870_BIRC2_Survivin,ATTCE03053,42.466,73,41,1,267,339,40,111,3.09e-10,68.9,Survivin,,Survivin,HOG:0301856.1c,Survivin,HOG:0301856.1c,Survivin,HOG:0341300.1b,Survivin,HOG:0301856.1c
Homo_sapiens_HSAP001870_BIRC2_Survivin,CHLSB14110,30.31900000000001,376,183,11,46,383,60,394,2.6899999999999994e-33,144.0,Survivin,,Survivin,HOG:0370284,Survivin,HOG:0370284,Survivin,HOG:0421482,Survivin,HOG:0370284
Homo_sapiens_HSAP001870_BIRC2_Survivin,CHLSB14110,33.18,217,123,5,167,368,43,252,6.0099999999999976e-27,124.0,Survivin,,Survivin,HOG:0370284,Survivin,HOG:0370284,Survivin,HOG:0421482,Survivin,HOG:0370284
Homo_sapiens_HSAP001870_BIRC2_Survivin,CHLSB14110,33.641,217,120,8,38,252,153,347,1.4899999999999998e-20,104.0,Survivin,,Survivin,HOG:0370284,Survivin,HOG:0370284,Survivin,HOG:0421482,Survivin,HOG:0370284
Homo_sapiens_HSAP001870_BIRC2_Survivin,CRAGI23483,27.913,369,205,11,270,617,32,360,4.02e-33,137.0,Survivin,,Survivin,HOG:0277215.3d,Survivin,HOG:0277215.3d,Survivin,HOG:0314274.3e,Survivin,HOG:0277215.3d
Homo_sapiens_HSAP001870_BIRC2_Survivin,CRAGI23483,44.828,87,47,1,164,250,11,96,2.49e-14,82.8,Survivin,,Survivin,HOG:0277215.3d,Survivin,HOG:0277215.3d,Survivin,HOG:0314274.3e,Survivin,HOG:0277215.3d
Homo_sapiens_HSAP001870_BIRC2_Survivin,CRAGI23483,56.25,48,21,0,66,113,49,96,9.53e-10,68.6,Survivin,,Survivin,HOG:0277215.3d,Survivin,HOG:0277215.3d,Survivin,HOG:0314274.3e,Survivin,HOG:0277215.3d
Homo_sapiens_HSAP001870_BIRC2_Survivin,XENTR05809,30.090999999999998,329,155,8,46,339,61,349,4.7499999999999994e-33,144.0,Survivin,,Survivin,HOG:0370284,Survivin,HOG:0370284,Survivin,HOG:0421482,Survivin,HOG:0370284
Homo_sapiens_HSAP001870_BIRC2_Survivin,XENTR05809,31.963,219,129,5,152,352,26,242,3.8700000000000004e-24,116.0,Survivin,,Survivin,HOG:0370284,Survivin,HOG:0370284,Survivin,HOG:0421482,Survivin,HOG:0370284
Homo_sapiens_HSAP001870_BIRC2_Survivin,XENTR05809,27.541999999999998,236,136,6,42,268,155,364,7.32e-19,99.4,Survivin,,Survivin,HOG:0370284,Survivin,HOG:0370284,Survivin,HOG:0421482,Survivin,HOG:0370284
Homo_sapiens_HSAP001870_BIRC2_Survivin,XENTR05809,33.036,112,69,2,10,119,245,352,5.7799999999999995e-09,67.8,Survivin,,Survivin,HOG:0370284,Survivin,HOG:0370284,Survivin,HOG:0421482,Survivin,HOG:0370284
Homo_sapiens_HSAP001870_BIRC2_Survivin,STRPU19570,26.989,352,167,9,181,450,25,368,7e-33,137.0,Survivin,,Survivin,HOG:0393988.2b.1b.5f.8b,Survivin,HOG:0393988.2b.1b.5f.8b,Survivin,HOG:0456204.2b.2f.8a,Survivin,HOG:0393988.2b.1b.5f.8b
Homo_sapiens_HSAP001870_BIRC2_Survivin,STRPU19570,32.301,226,140,5,36,250,15,238,4.13e-29,127.0,Survivin,,Survivin,HOG:0393988.2b.1b.5f.8b,Survivin,HOG:0393988.2b.1b.5f.8b,Survivin,HOG:0456204.2b.2f.8a,Survivin,HOG:0393988.2b.1b.5f.8b
Homo_sapiens_HSAP001870_BIRC2_Survivin,STRPU19570,32.727,110,69,2,257,366,18,122,4.88e-09,66.6,Survivin,,Survivin,HOG:0393988.2b.1b.5f.8b,Survivin,HOG:0393988.2b.1b.5f.8b,Survivin,HOG:0456204.2b.2f.8a,Survivin,HOG:0393988.2b.1b.5f.8b
Homo_sapiens_HSAP001870_BIRC2_Survivin,DIACI04614,30.888,259,124,4,194,397,50,308,1.2299999999999999e-32,136.0,Survivin,,Survivin,HOG:0325156.2b,Survivin,HOG:0325156.2b,Survivin,HOG:0372317.2a,Survivin,HOG:0325156.2b
Homo_sapiens_HSAP001870_BIRC2_Survivin,DIACI04614,30.221999999999998,225,140,6,35,251,28,243,9.290000000000001e-25,114.0,Survivin,,Survivin,HOG:0325156.2b,Survivin,HOG:0325156.2b,Survivin,HOG:0372317.2a,Survivin,HOG:0325156.2b
Homo_sapiens_HSAP001870_BIRC2_Survivin,DIACI04614,52.0,50,24,0,569,618,326,375,3.87e-08,63.9,Survivin,,Survivin,HOG:0325156.2b,Survivin,HOG:0325156.2b,Survivin,HOG:0372317.2a,Survivin,HOG:0325156.2b
Homo_sapiens_HSAP001870_BIRC2_Survivin,LINHU12223,35.023,217,98,4,186,359,33,249,1.3799999999999997e-32,136.0,Survivin,,Survivin,HOG:0393988.2b.1a.3b.2a.3b,Survivin,HOG:0393988.2b.1a.3b.2a.3b,Survivin,HOG:0362141.4b.4a,Survivin,HOG:0393988.2b.1a.3b.2a.3b
Homo_sapiens_HSAP001870_BIRC2_Survivin,LINHU12223,32.394,213,127,6,42,250,27,226,6.7000000000000005e-21,102.0,Survivin,,Survivin,HOG:0393988.2b.1a.3b.2a.3b,Survivin,HOG:0393988.2b.1a.3b.2a.3b,Survivin,HOG:0362141.4b.4a,Survivin,HOG:0393988.2b.1a.3b.2a.3b
Homo_sapiens_HSAP001870_BIRC2_Survivin,LINHU12223,39.535,86,51,1,261,346,23,107,3.04e-12,76.3,Survivin,,Survivin,HOG:0393988.2b.1a.3b.2a.3b,Survivin,HOG:0393988.2b.1a.3b.2a.3b,Survivin,HOG:0362141.4b.4a,Survivin,HOG:0393988.2b.1a.3b.2a.3b
Homo_sapiens_HSAP001870_BIRC2_Survivin,DIACI04615,31.579,247,114,4,194,385,50,296,1.4099999999999995e-32,136.0,Survivin,,Survivin,,Survivin,,Survivin,,Survivin,
Homo_sapiens_HSAP001870_BIRC2_Survivin,DIACI04615,30.221999999999998,225,140,6,35,251,28,243,8.58e-25,114.0,Survivin,,Survivin,,Survivin,,Survivin,,Survivin,
Homo_sapiens_HSAP001870_BIRC2_Survivin,DIACI04615,52.0,50,24,0,569,618,327,376,3.75e-08,63.9,Survivin,,Survivin,,Survivin,,Survivin,,Survivin,
Homo_sapiens_HSAP001870_BIRC2_Survivin,CAMFO03857,31.276,243,111,5,184,370,41,283,1.4299999999999995e-32,136.0,Survivin,,Survivin,HOG:0393988.2b.1a.3b.2a,Survivin,HOG:0393988.2b.1a.3b.2a,Survivin,HOG:0362141.4b,Survivin,HOG:0393988.2b.1a.3b.2a
Homo_sapiens_HSAP001870_BIRC2_Survivin,CAMFO03857,33.333,216,130,6,42,250,37,245,2.4699999999999996e-26,118.0,Survivin,,Survivin,HOG:0393988.2b.1a.3b.2a,Survivin,HOG:0393988.2b.1a.3b.2a,Survivin,HOG:0362141.4b,Survivin,HOG:0393988.2b.1a.3b.2a
Homo_sapiens_HSAP001870_BIRC2_Survivin,CAMFO03857,40.789,76,44,1,261,336,33,107,2.2800000000000001e-10,70.9,Survivin,,Survivin,HOG:0393988.2b.1a.3b.2a,Survivin,HOG:0393988.2b.1a.3b.2a,Survivin,HOG:0362141.4b,Survivin,HOG:0393988.2b.1a.3b.2a
Homo_sapiens_HSAP001870_BIRC2_Survivin,CAMFO03857,42.308,52,30,0,566,617,330,381,1.65e-07,62.0,Survivin,,Survivin,HOG:0393988.2b.1a.3b.2a,Survivin,HOG:0393988.2b.1a.3b.2a,Survivin,HOG:0362141.4b,Survivin,HOG:0393988.2b.1a.3b.2a
Homo_sapiens_HSAP001870_BIRC2_Survivin,LINUN13886,27.09800000000001,417,269,13,49,440,139,545,3.3199999999999994e-32,138.0,Survivin,,Survivin,HOG:0277584,Survivin,HOG:0277584,Survivin,HOG:0314175,Survivin,HOG:0277584
Homo_sapiens_HSAP001870_BIRC2_Survivin,LINUN13886,35.525999999999996,76,46,1,42,114,275,350,2.7800000000000003e-07,61.6,Survivin,,Survivin,HOG:0277584,Survivin,HOG:0277584,Survivin,HOG:0314175,Survivin,HOG:0277584
Homo_sapiens_HSAP001870_BIRC2_Survivin,ZOONE01052,31.718000000000004,227,98,3,178,347,62,288,7.99e-32,134.0,Survivin,,Survivin,HOG:0325156.1b,Survivin,HOG:0325156.1b,Survivin,HOG:0372317.1a,Survivin,HOG:0325156.1b
Homo_sapiens_HSAP001870_BIRC2_Survivin,ZOONE01052,30.666999999999998,225,139,7,46,258,68,287,1.55e-24,113.0,Survivin,,Survivin,HOG:0325156.1b,Survivin,HOG:0325156.1b,Survivin,HOG:0372317.1a,Survivin,HOG:0325156.1b
Homo_sapiens_HSAP001870_BIRC2_Survivin,ZOONE01052,51.852,54,26,0,565,618,343,396,7.190000000000001e-10,69.3,Survivin,,Survivin,HOG:0325156.1b,Survivin,HOG:0325156.1b,Survivin,HOG:0372317.1a,Survivin,HOG:0325156.1b
Homo_sapiens_HSAP001870_BIRC2_Survivin,LEPOC05690,28.313000000000002,332,156,6,46,336,59,349,8.019999999999999e-32,140.0,Survivin,,Survivin,,Survivin,,Survivin,,Survivin,
Homo_sapiens_HSAP001870_BIRC2_Survivin,LEPOC05690,27.480999999999998,262,167,6,46,305,157,397,2.86e-22,110.0,Survivin,,Survivin,,Survivin,,Survivin,,Survivin,
Homo_sapiens_HSAP001870_BIRC2_Survivin,LEPOC05690,32.955,176,99,5,177,336,52,224,9.92e-22,108.0,Survivin,,Survivin,,Survivin,,Survivin,,Survivin,
Homo_sapiens_HSAP001870_BIRC2_Survivin,LEPOC05690,37.838,74,45,1,43,116,280,352,1.7699999999999999e-09,69.3,Survivin,,Survivin,,Survivin,,Survivin,,Survivin,
Homo_sapiens_HSAP001870_BIRC2_Survivin,CHLSB03544,37.569,181,95,4,266,445,1,164,1.5199999999999996e-31,129.0,Survivin,,Survivin,HOG:0372963.2b.2a.1a,Survivin,HOG:0372963.2b.2a.1a,Survivin,HOG:0431108,Survivin,HOG:0372963.2b.2a.1a
Homo_sapiens_HSAP001870_BIRC2_Survivin,CHLSB03544,52.381,63,30,0,556,618,174,236,5.06e-15,82.4,Survivin,,Survivin,HOG:0372963.2b.2a.1a,Survivin,HOG:0372963.2b.2a.1a,Survivin,HOG:0431108,Survivin,HOG:0372963.2b.2a.1a
Homo_sapiens_HSAP001870_BIRC2_Survivin,CHLSB03544,41.428999999999995,70,40,1,181,250,1,69,8.03e-13,75.9,Survivin,,Survivin,HOG:0372963.2b.2a.1a,Survivin,HOG:0372963.2b.2a.1a,Survivin,HOG:0431108,Survivin,HOG:0372963.2b.2a.1a
Homo_sapiens_HSAP001870_BIRC2_Survivin,CHLSB03544,31.933000000000003,119,74,3,49,166,7,119,3.11e-08,62.4,Survivin,,Survivin,HOG:0372963.2b.2a.1a,Survivin,HOG:0372963.2b.2a.1a,Survivin,HOG:0431108,Survivin,HOG:0372963.2b.2a.1a
Homo_sapiens_HSAP001870_BIRC2_Survivin,HYPDU11276,34.286,210,100,3,179,350,207,416,2.1399999999999997e-31,138.0,Survivin,,Survivin,,Survivin,,Survivin,,Survivin,
Homo_sapiens_HSAP001870_BIRC2_Survivin,HYPDU11276,30.189,212,132,3,40,250,206,402,1.83e-21,107.0,Survivin,,Survivin,,Survivin,,Survivin,,Survivin,
Homo_sapiens_HSAP001870_BIRC2_Survivin,HYPDU11276,40.323,62,37,0,557,618,859,920,2.0100000000000003e-09,68.9,Survivin,,Survivin,,Survivin,,Survivin,,Survivin,
Homo_sapiens_HSAP001870_BIRC2_Survivin,HYPDU11276,38.961,77,47,0,261,337,204,280,2.15e-09,68.9,Survivin,,Survivin,,Survivin,,Survivin,,Survivin,
Homo_sapiens_HSAP001870_BIRC2_Survivin,HYPDU11276,45.283,53,29,0,557,609,703,755,1.25e-08,66.2,Survivin,,Survivin,,Survivin,,Survivin,,Survivin,
Homo_sapiens_HSAP001870_BIRC2_Survivin,HYDVU15953,28.267,329,153,8,42,336,12,291,2.4999999999999998e-31,134.0,Survivin,,Survivin,HOG:0393988.2b,Survivin,HOG:0393988.2b,Survivin,HOG:0456204.2b,Survivin,HOG:0393988.2b
Homo_sapiens_HSAP001870_BIRC2_Survivin,HYDVU15953,22.65,468,296,14,171,618,5,426,1.26e-22,108.0,Survivin,,Survivin,HOG:0393988.2b,Survivin,HOG:0393988.2b,Survivin,HOG:0456204.2b,Survivin,HOG:0393988.2b
Homo_sapiens_HSAP001870_BIRC2_Survivin,HYDVU15953,31.0,200,101,6,63,256,129,297,2.3e-17,92.8,Survivin,,Survivin,HOG:0393988.2b,Survivin,HOG:0393988.2b,Survivin,HOG:0456204.2b,Survivin,HOG:0393988.2b
Homo_sapiens_HSAP001870_BIRC2_Survivin,HYDVU15953,34.234,111,67,2,29,139,210,314,9.539999999999999e-12,75.5,Survivin,,Survivin,HOG:0393988.2b,Survivin,HOG:0393988.2b,Survivin,HOG:0456204.2b,Survivin,HOG:0393988.2b
Homo_sapiens_HSAP001870_BIRC2_Survivin,DROBM12047,28.011999999999997,332,183,11,32,351,27,314,4.8099999999999995e-31,133.0,Survivin,,Survivin,HOG:0325156.3a.2a,Survivin,HOG:0325156.3a.2a,Survivin,HOG:0362141.3c.3a,Survivin,HOG:0325156.3a.2a
Homo_sapiens_HSAP001870_BIRC2_Survivin,DROBM12047,42.593,54,31,0,565,618,388,441,8.48e-08,63.2,Survivin,,Survivin,HOG:0325156.3a.2a,Survivin,HOG:0325156.3a.2a,Survivin,HOG:0362141.3c.3a,Survivin,HOG:0325156.3a.2a
Homo_sapiens_HSAP001870_BIRC2_Survivin,RATNO14197,35.345,232,119,4,198,400,1,230,6.31e-31,129.0,Survivin,,Survivin,HOG:0372363.1b,Survivin,HOG:0372363.1b,Survivin,HOG:0429277.1a.1a.1b,Survivin,HOG:0372363.1b
Homo_sapiens_HSAP001870_BIRC2_Survivin,RATNO14197,58.228,79,29,2,543,618,208,285,1.1199999999999999e-17,91.3,Survivin,,Survivin,HOG:0372363.1b,Survivin,HOG:0372363.1b,Survivin,HOG:0429277.1a.1a.1b,Survivin,HOG:0372363.1b
Homo_sapiens_HSAP001870_BIRC2_Survivin,RATNO14197,42.5,80,45,1,175,253,84,163,2.33e-10,69.7,Survivin,,Survivin,HOG:0372363.1b,Survivin,HOG:0372363.1b,Survivin,HOG:0429277.1a.1a.1b,Survivin,HOG:0372363.1b
Homo_sapiens_HSAP001870_BIRC2_Survivin,RATNO14197,36.765,68,43,0,46,113,93,160,5.76e-08,62.4,Survivin,,Survivin,HOG:0372363.1b,Survivin,HOG:0372363.1b,Survivin,HOG:0429277.1a.1a.1b,Survivin,HOG:0372363.1b
Homo_sapiens_HSAP001870_BIRC2_Survivin,CRAGI22054,39.264,163,86,4,187,336,36,198,9.249999999999999e-31,130.0,Survivin,,Survivin,,Survivin,,Survivin,,Survivin,
Homo_sapiens_HSAP001870_BIRC2_Survivin,CRAGI22054,29.493000000000002,217,105,5,43,254,30,203,7.96e-22,105.0,Survivin,,Survivin,,Survivin,,Survivin,,Survivin,
Homo_sapiens_HSAP001870_BIRC2_Survivin,CRAGI22054,41.096000000000004,73,40,2,49,118,133,205,3.17e-07,60.8,Survivin,,Survivin,,Survivin,,Survivin,,Survivin,
Homo_sapiens_HSAP001870_BIRC2_Survivin,CRAGI22054,31.0,100,61,1,264,355,28,127,7.33e-07,59.7,Survivin,,Survivin,,Survivin,,Survivin,,Survivin,
Homo_sapiens_HSAP001870_BIRC2_Survivin,FELCA02899,32.95,261,133,3,191,414,46,301,1.34e-30,132.0,Survivin,,Survivin,HOG:0372363.1b,Survivin,HOG:0372363.1b,Survivin,HOG:0429277.1a.1a.1b,Survivin,HOG:0372363.1b
Homo_sapiens_HSAP001870_BIRC2_Survivin,FELCA02899,67.797,59,18,1,559,617,379,436,4.32e-16,89.0,Survivin,,Survivin,HOG:0372363.1b,Survivin,HOG:0372363.1b,Survivin,HOG:0429277.1a.1a.1b,Survivin,HOG:0372363.1b
Homo_sapiens_HSAP001870_BIRC2_Survivin,FELCA02899,29.5,200,122,4,53,250,46,228,3.84e-15,85.9,Survivin,,Survivin,HOG:0372363.1b,Survivin,HOG:0372363.1b,Survivin,HOG:0429277.1a.1a.1b,Survivin,HOG:0372363.1b
Homo_sapiens_HSAP001870_BIRC2_Survivin,FELCA02899,36.765,68,43,0,46,113,161,228,7.990000000000002e-07,60.1,Survivin,,Survivin,HOG:0372363.1b,Survivin,HOG:0372363.1b,Survivin,HOG:0429277.1a.1a.1b,Survivin,HOG:0372363.1b
Homo_sapiens_HSAP001870_BIRC2_Survivin,ANODA07011,29.154,319,165,9,43,346,30,302,1.9999999999999998e-30,132.0,Survivin,,Survivin,HOG:0325156.3a,Survivin,HOG:0325156.3a,Survivin,HOG:0362141.3c,Survivin,HOG:0325156.3a
Homo_sapiens_HSAP001870_BIRC2_Survivin,ANODA07011,37.5,56,35,0,563,618,392,447,9.59e-07,59.7,Survivin,,Survivin,HOG:0325156.3a,Survivin,HOG:0325156.3a,Survivin,HOG:0362141.3c,Survivin,HOG:0325156.3a
Homo_sapiens_HSAP001870_BIRC2_Survivin,CRAGI16385,33.645,214,123,5,49,260,22,218,3.8499999999999996e-30,127.0,Survivin,,Survivin,HOG:0393988.2b.1b.4c.4c,Survivin,HOG:0393988.2b.1b.4c.4c,Survivin,HOG:0456204.2b.1b.2c,Survivin,HOG:0393988.2b.1b.4c.4c
Homo_sapiens_HSAP001870_BIRC2_Survivin,CRAGI16385,35.938,192,86,5,182,336,17,208,4.88e-28,121.0,Survivin,,Survivin,HOG:0393988.2b.1b.4c.4c,Survivin,HOG:0393988.2b.1b.4c.4c,Survivin,HOG:0456204.2b.1b.2c,Survivin,HOG:0393988.2b.1b.4c.4c
Homo_sapiens_HSAP001870_BIRC2_Survivin,CRAGI16385,40.909,66,36,1,556,618,225,290,1.26e-08,64.3,Survivin,,Survivin,HOG:0393988.2b.1b.4c.4c,Survivin,HOG:0393988.2b.1b.4c.4c,Survivin,HOG:0456204.2b.1b.2c,Survivin,HOG:0393988.2b.1b.4c.4c
Homo_sapiens_HSAP001870_BIRC2_Survivin,CRAGI14476,36.757,185,111,3,185,368,15,194,4.75e-30,126.0,Survivin,,Survivin,,Survivin,,Survivin,,Survivin,
Homo_sapiens_HSAP001870_BIRC2_Survivin,CRAGI14476,28.570999999999998,196,88,4,62,256,28,172,1.68e-15,84.3,Survivin,,Survivin,,Survivin,,Survivin,,Survivin,
Homo_sapiens_HSAP001870_BIRC2_Survivin,CRAGI19065,29.448,326,188,9,43,358,205,498,5.11e-30,132.0,Survivin,,Survivin,,Survivin,,Survivin,,Survivin,
Homo_sapiens_HSAP001870_BIRC2_Survivin,CRAGI19065,58.49100000000001,53,22,0,565,617,518,570,2.96e-15,87.0,Survivin,,Survivin,,Survivin,,Survivin,,Survivin,
Homo_sapiens_HSAP001870_BIRC2_Survivin,LUCCU00335,34.171,199,99,4,184,352,38,234,5.61e-30,127.0,Survivin,,Survivin,HOG:0325156.3a.2a,Survivin,HOG:0325156.3a.2a,Survivin,HOG:0362141.3c.3a,Survivin,HOG:0325156.3a.2a
Homo_sapiens_HSAP001870_BIRC2_Survivin,LUCCU00335,28.91,211,122,7,43,251,35,219,6.97e-20,98.2,Survivin,,Survivin,HOG:0325156.3a.2a,Survivin,HOG:0325156.3a.2a,Survivin,HOG:0362141.3c.3a,Survivin,HOG:0325156.3a.2a
Homo_sapiens_HSAP001870_BIRC2_Survivin,LUCCU00335,48.077,52,27,0,567,618,260,311,4.83e-10,68.9,Survivin,,Survivin,HOG:0325156.3a.2a,Survivin,HOG:0325156.3a.2a,Survivin,HOG:0362141.3c.3a,Survivin,HOG:0325156.3a.2a
Homo_sapiens_HSAP001870_BIRC2_Survivin,LUCCU00335,31.818,110,64,2,42,140,146,255,4.220000000000001e-07,60.1,Survivin,,Survivin,HOG:0325156.3a.2a,Survivin,HOG:0325156.3a.2a,Survivin,HOG:0362141.3c.3a,Survivin,HOG:0325156.3a.2a
Homo_sapiens_HSAP001870_BIRC2_Survivin,CIOIN01170,35.87,184,103,3,265,433,51,234,5.8899999999999995e-30,127.0,Survivin,,Survivin,,Survivin,,Survivin,,Survivin,
Homo_sapiens_HSAP001870_BIRC2_Survivin,CIOIN01170,44.872,78,41,1,175,250,46,123,1.1e-13,80.1,Survivin,,Survivin,,Survivin,,Survivin,,Survivin,
Homo_sapiens_HSAP001870_BIRC2_Survivin,BRAFL26458,32.701,211,121,6,272,466,10,215,6.549999999999999e-30,126.0,Survivin,,Survivin,HOG:0372363,Survivin,HOG:0372363,Survivin,HOG:0429277,Survivin,HOG:0372363
Homo_sapiens_HSAP001870_BIRC2_Survivin,BRAFL26458,52.0,75,29,2,551,618,193,267,4.120000000000001e-13,77.4,Survivin,,Survivin,HOG:0372363,Survivin,HOG:0372363,Survivin,HOG:0429277,Survivin,HOG:0372363
Homo_sapiens_HSAP001870_BIRC2_Survivin,BRAFL26458,38.0,100,61,1,42,140,3,102,2.38e-11,72.4,Survivin,,Survivin,HOG:0372363,Survivin,HOG:0372363,Survivin,HOG:0429277,Survivin,HOG:0372363
Homo_sapiens_HSAP001870_BIRC2_Survivin,BRAFL26458,44.443999999999996,72,38,2,181,250,4,75,7.3400000000000015e-09,64.7,Survivin,,Survivin,HOG:0372363,Survivin,HOG:0372363,Survivin,HOG:0429277,Survivin,HOG:0372363
Homo_sapiens_HSAP001870_BIRC2_Survivin,PIGXX12112,32.852,277,140,7,200,439,110,377,6.59e-30,131.0,Survivin,,Survivin,HOG:0365218.1b,Survivin,HOG:0365218.1b,Survivin,HOG:0429277.1a.1a.1b,Survivin,HOG:0365218.1b
Homo_sapiens_HSAP001870_BIRC2_Survivin,PIGXX12112,31.313000000000002,198,118,4,435,618,297,490,2.49e-19,99.4,Survivin,,Survivin,HOG:0365218.1b,Survivin,HOG:0365218.1b,Survivin,HOG:0429277.1a.1a.1b,Survivin,HOG:0365218.1b
Homo_sapiens_HSAP001870_BIRC2_Survivin,PIGXX12112,30.052,193,108,3,59,250,107,273,2.73e-15,86.7,Survivin,,Survivin,HOG:0365218.1b,Survivin,HOG:0365218.1b,Survivin,HOG:0429277.1a.1a.1b,Survivin,HOG:0365218.1b
Homo_sapiens_HSAP001870_BIRC2_Survivin,PIGXX12112,38.235,68,42,0,46,113,206,273,8.58e-07,60.1,Survivin,,Survivin,HOG:0365218.1b,Survivin,HOG:0365218.1b,Survivin,HOG:0429277.1a.1a.1b,Survivin,HOG:0365218.1b
Homo_sapiens_HSAP001870_BIRC2_Survivin,DROER11288,26.146,371,221,9,42,401,3,331,1.05e-29,129.0,Survivin,,Survivin,HOG:0325156.3a.2a,Survivin,HOG:0325156.3a.2a,Survivin,HOG:0362141.3c.3a,Survivin,HOG:0325156.3a.2a
Homo_sapiens_HSAP001870_BIRC2_Survivin,DROER11288,42.593,54,31,0,565,618,347,400,1.45e-07,62.0,Survivin,,Survivin,HOG:0325156.3a.2a,Survivin,HOG:0325156.3a.2a,Survivin,HOG:0362141.3c.3a,Survivin,HOG:0325156.3a.2a
Homo_sapiens_HSAP001870_BIRC2_Survivin,ACYPI30692,33.171,205,105,4,178,350,17,221,1.38e-29,128.0,Survivin,,Survivin,HOG:0325156.2b.1c,Survivin,HOG:0325156.2b.1c,Survivin,HOG:0372317.2a.1c,Survivin,HOG:0325156.2b.1c
Homo_sapiens_HSAP001870_BIRC2_Survivin,ACYPI30692,28.283,198,106,6,62,251,39,208,1.59e-15,86.7,Survivin,,Survivin,HOG:0325156.2b.1c,Survivin,HOG:0325156.2b.1c,Survivin,HOG:0372317.2a.1c,Survivin,HOG:0325156.2b.1c
Homo_sapiens_HSAP001870_BIRC2_Survivin,ACYPI30690,32.035,231,119,6,155,350,18,245,3.09e-29,128.0,Survivin,,Survivin,HOG:0325156.2b.1b,Survivin,HOG:0325156.2b.1b,Survivin,HOG:0372317.2a.1b,Survivin,HOG:0325156.2b.1b
Homo_sapiens_HSAP001870_BIRC2_Survivin,ACYPI30690,29.353,201,101,9,62,250,60,231,7.54e-14,82.0,Survivin,,Survivin,HOG:0325156.2b.1b,Survivin,HOG:0325156.2b.1b,Survivin,HOG:0372317.2a.1b,Survivin,HOG:0325156.2b.1b
